station_id,D_i,Event_Count,D_norm,A_i,CACL,Quad,Color
11078,1157.39,30,0.015776990941990213,0.15574484585530496,0.04957000123381891,Q3,#7f7f7f
11079,18609.02,14,0.25432474952402,0.31941064005427705,0.2850158434668342,Q2,#1f77b4
11083,34790.19,544,0.47550648640102144,0.14756918873131813,0.2648964069871056,Q4,#d62728
11084,17135.82,18,0.2341874581682529,0.032184439799202914,0.08681700380193091,Q3,#7f7f7f
11086,548.27,15,0.007450879816124834,0.2910219329802644,0.04656575400970424,Q3,#7f7f7f
11088,42.51,1,0.0005376049884756456,0.1703979103899583,0.009571142390094697,Q3,#7f7f7f
11091,3045.92,76,0.041591462055285695,0.09333270503557269,0.06230444334077782,Q3,#7f7f7f
11093,1892.3,3,0.025822535871576704,0.2326032527543236,0.07750100540053621,Q3,#7f7f7f
11098,4079.01,13,0.055712853805712975,0.021795628502722993,0.03484675973997922,Q3,#7f7f7f
11099,3813.87,13,0.05208863344862086,0.0843108053208352,0.06626940948971115,Q3,#7f7f7f
11101,1506.06,42,0.020542989704558312,0.12549881978434513,0.0507752002730075,Q3,#7f7f7f
